owner_fee,join_date,service_fee,price
0.07,2017-04-14 12:40:01.424706,0.2,28
0.07,2017-07-04 19:46:38.181538,0.2,41
0.07,2017-07-04 19:46:38.181538,0.2,21
0.05,2016-09-03 09:58:00.360537,0.2,28
0.07,2016-12-13 17:48:04.664094,0.2,27
0.05,2016-05-11 10:42:30.078687,0.2,31
0.07,2017-05-31 19:25:02.090520,0.2,27
0.07,2017-01-07 03:10:37.693486,0.2,39
0.07,2017-01-07 03:10:37.693486,0.2,21
0.07,2017-01-07 03:10:37.693486,0.2,23
0.05,2016-08-20 13:15:19.795590,0.2,28
0.07,2017-04-06 15:54:45.918771,0.2,28
0.07,2017-05-03 12:58:33.326889,0.2,36
0.07,2016-11-15 01:21:58.868236,0.2,36
0.07,2016-11-15 01:21:58.868236,0.2,22
0.07,2016-12-17 08:54:09.933298,0.2,37
0.07,2016-12-17 08:54:09.933298,0.2,27
0.07,2017-06-29 23:03:03.236346,0.2,37
0.07,2017-06-29 23:03:03.236346,0.2,31
0.07,2017-02-21 02:20:32.873716,0.2,26
0.02,2015-11-01 21:12:23.852281,0.15,19
0.02,2015-11-01 21:12:23.852281,0.15,28
0.07,2017-02-05 07:54:38.553128,0.2,26
0.07,2017-06-17 22:56:20.659033,0.2,27
0.07,2017-06-17 22:56:20.659033,0.2,21
0.07,2017-06-17 22:56:20.659033,0.2,29
0.05,2016-06-20 11:44:43.751417,0.2,31
0.07,2017-07-07 00:06:49.297371,0.2,27
0.05,2016-09-14 16:36:44.847298,0.2,35
0.05,2016-09-14 16:36:44.847298,0.2,22
0.07,2017-06-30 14:41:17.998464,0.2,27
0.07,2017-01-30 22:31:14.749923,0.2,31
0.07,2017-01-30 22:31:14.749923,0.2,25
0.07,2017-01-14 00:11:08.074313,0.2,20
0.07,2017-05-04 15:30:55.375344,0.2,17
0.07,2017-05-04 15:30:55.375344,0.2,28
0.05,2016-04-11 10:57:45.106835,0.15,33
0.05,2016-04-11 10:57:45.106835,0.15,22
0.07,2017-04-26 00:03:46.845392,0.2,23
0.07,2017-04-26 00:03:46.845392,0.2,29
0.05,2016-06-25 02:41:05.125460,0.2,39
0.05,2016-06-25 02:41:05.125460,0.2,26
0.05,2016-07-03 00:50:34.694554,0.2,30
0.05,2016-07-03 00:50:34.694554,0.2,25
0.07,2017-06-12 16:41:11.983587,0.2,25
0.05,2016-01-02 15:25:44.080992,0.15,22
0.05,2016-01-02 15:25:44.080992,0.15,23
0.07,2017-06-30 09:13:51.482021,0.2,36
0.07,2017-06-30 09:13:51.482021,0.2,24
0.07,2017-01-18 11:24:19.706353,0.2,34
0.07,2017-01-18 11:24:19.706353,0.2,23
0.07,2017-06-15 13:44:48.923588,0.2,23
0.07,2017-07-01 05:49:51.840257,0.2,20
0.07,2017-05-21 05:26:19.482486,0.2,21
0.05,2016-06-03 21:03:06.684902,0.2,37
0.05,2015-12-30 23:11:25.480627,0.15,30
0.07,2017-06-04 08:34:41.082967,0.2,35
0.07,2016-12-13 01:03:42.751104,0.2,34
0.07,2017-06-05 16:34:24.886939,0.2,37
0.07,2017-06-05 16:34:24.886939,0.2,18
0.07,2016-11-13 21:42:37.728905,0.2,18
0.07,2016-11-13 21:42:37.728905,0.2,26
0.05,2016-02-23 09:46:54.539840,0.15,23
0.05,2016-07-19 04:24:31.752858,0.2,38
0.05,2016-07-19 04:24:31.752858,0.2,26
0.05,2016-05-04 13:17:00.004790,0.2,38
0.05,2016-05-04 13:17:00.004790,0.2,20
0.05,2016-01-27 12:10:12.649620,0.15,20
0.05,2016-01-27 12:10:12.649620,0.15,30
0.07,2017-03-13 21:23:58.798025,0.2,33
0.07,2017-03-13 21:23:58.798025,0.2,17
0.05,2016-05-19 01:28:12.025504,0.2,36
0.05,2016-05-19 01:28:12.025504,0.2,32
0.07,2017-03-18 14:19:27.535284,0.2,35
0.07,2017-03-18 14:19:27.535284,0.2,22
0.05,2016-09-10 01:39:26.953259,0.2,23
0.05,2016-09-10 01:39:26.953259,0.2,25
0.07,2016-12-24 18:56:11.090805,0.2,33
0.07,2016-12-24 18:56:11.090805,0.2,30
0.07,2017-05-01 11:16:30.088302,0.2,24
0.07,2016-12-25 05:28:04.491704,0.2,25
0.07,2016-12-27 18:42:49.535546,0.2,18
0.07,2017-06-12 19:24:04.507071,0.2,25
0.07,2017-06-12 19:24:04.507071,0.2,30
0.07,2016-12-06 21:43:40.785846,0.2,35
0.07,2016-12-06 21:43:40.785846,0.2,27
0.05,2016-11-06 00:26:56.817325,0.2,20
0.05,2016-11-06 00:26:56.817325,0.2,24
0.05,2016-08-09 01:38:57.315580,0.2,24
0.05,2016-08-03 17:31:07.133794,0.2,34
0.07,2017-05-11 20:06:49.792734,0.2,18
0.07,2017-05-11 20:06:49.792734,0.2,20
0.05,2016-06-20 15:17:39.998017,0.2,18
0.05,2016-06-20 15:17:39.998017,0.2,24
0.07,2017-05-01 05:50:49.194895,0.2,27
0.07,2017-02-02 19:24:31.977923,0.2,35
0.07,2017-02-02 19:24:31.977923,0.2,17
0.07,2017-02-02 19:24:31.977923,0.2,27
0.05,2016-10-11 06:16:55.779913,0.2,35
0.05,2016-10-11 06:16:55.779913,0.2,29
0.07,2016-12-17 06:00:37.404610,0.2,32
0.07,2016-12-17 06:00:37.404610,0.2,24
0.07,2016-11-21 09:37:47.150464,0.2,40
0.07,2016-11-21 09:37:47.150464,0.2,22
0.07,2016-11-21 09:37:47.150464,0.2,27
0.07,2017-02-08 00:39:00.091250,0.2,23
0.07,2017-02-08 00:39:00.091250,0.2,22
0.07,2017-01-08 21:30:26.749654,0.2,34
0.07,2017-01-08 21:30:26.749654,0.2,28
0.07,2016-11-14 01:21:36.475711,0.2,38
0.07,2016-11-14 01:21:36.475711,0.2,29
0.05,2016-10-06 22:16:14.833000,0.2,36
0.05,2016-09-04 19:15:44.668894,0.2,19
0.05,2016-09-04 19:15:44.668894,0.2,25
0.05,2016-06-29 21:08:16.980098,0.2,41
0.05,2016-08-18 11:39:44.297467,0.2,36
0.05,2016-08-18 11:39:44.297467,0.2,26
0.05,2016-08-18 11:39:44.297467,0.2,28
0.07,2017-01-30 21:29:27.628934,0.2,24
0.07,2017-01-30 21:29:27.628934,0.2,22
0.02,2015-09-07 20:55:29.647642,0.15,42
0.02,2015-09-07 20:55:29.647642,0.15,27
0.02,2015-09-07 20:55:29.647642,0.15,23
0.05,2016-08-23 10:09:50.218583,0.2,33
0.05,2016-08-23 10:09:50.218583,0.2,24
0.07,2017-03-19 23:14:50.097389,0.2,37
0.07,2017-03-19 23:14:50.097389,0.2,17
0.05,2016-03-05 03:34:54.130478,0.15,35
0.05,2016-03-05 03:34:54.130478,0.15,24
0.05,2016-03-05 03:34:54.130478,0.15,28
0.07,2017-01-22 10:02:32.199563,0.2,26
0.07,2017-02-02 07:55:37.881684,0.2,25
0.07,2016-12-30 13:34:16.764333,0.2,22
0.05,2016-01-26 08:38:18.428329,0.15,33
0.05,2016-01-26 08:38:18.428329,0.15,24
0.05,2016-05-17 17:38:09.315466,0.2,42
0.07,2016-12-17 12:56:23.091057,0.2,27
0.05,2016-02-16 12:36:07.750914,0.15,26
0.05,2016-02-16 12:36:07.750914,0.15,28
0.05,2016-01-15 15:42:01.983127,0.15,35
0.05,2016-01-15 15:42:01.983127,0.15,25
0.07,2017-01-30 21:52:38.407275,0.2,27
0.07,2017-05-13 06:11:51.351202,0.2,33
0.05,2016-09-01 08:50:15.951094,0.2,28
0.07,2017-05-19 21:50:11.607241,0.2,36
0.07,2017-05-19 21:50:11.607241,0.2,22
0.07,2017-05-19 21:50:11.607241,0.2,23
0.07,2017-05-26 22:21:33.208402,0.2,23
0.07,2017-03-03 10:38:12.857524,0.2,43
0.07,2017-03-03 10:38:12.857524,0.2,29
0.07,2017-03-13 13:14:57.039154,0.2,19
0.07,2017-01-23 21:09:34.064985,0.2,20
0.07,2017-01-23 21:09:34.064985,0.2,26
0.05,2016-10-09 07:02:10.825527,0.2,34
0.05,2016-10-09 07:02:10.825527,0.2,32
0.07,2017-05-01 23:23:38.177872,0.2,39
0.07,2017-05-01 23:23:38.177872,0.2,22
0.07,2016-12-07 21:29:29.734365,0.2,35
0.07,2016-12-07 21:29:29.734365,0.2,24
0.07,2016-12-07 21:29:29.734365,0.2,23
0.07,2017-05-29 05:41:52.414202,0.2,25
0.07,2017-05-29 05:41:52.414202,0.2,25
0.07,2017-05-12 15:11:49.254060,0.2,21
0.07,2017-05-12 15:11:49.254060,0.2,26
0.07,2017-02-01 21:29:02.491510,0.2,27
0.05,2016-09-05 13:04:17.101992,0.2,35
0.02,2015-10-09 01:08:50.565836,0.15,27
0.02,2015-11-09 12:08:31.656229,0.15,25
0.07,2017-02-15 20:19:24.681224,0.2,36
0.05,2015-12-11 09:35:45.855990,0.15,36
0.05,2015-12-11 09:35:45.855990,0.15,16
0.05,2015-12-11 09:35:45.855990,0.15,27
0.05,2016-10-12 06:03:06.400240,0.2,27
0.05,2016-10-12 06:03:06.400240,0.2,28
0.07,2017-03-06 02:02:23.953597,0.2,40
0.07,2017-03-06 02:02:23.953597,0.2,21
0.07,2017-07-02 18:08:12.588233,0.2,25
0.05,2016-05-05 02:24:10.107683,0.2,23
0.07,2017-02-23 13:57:10.726360,0.2,33
0.07,2017-02-23 13:57:10.726360,0.2,19
0.07,2017-02-23 13:57:10.726360,0.2,25
0.07,2017-07-10 06:36:17.680684,0.2,35
0.07,2017-07-10 06:36:17.680684,0.2,19
0.07,2017-07-10 06:36:17.680684,0.2,28
0.05,2016-01-26 10:32:48.004955,0.15,29
0.05,2016-05-10 19:58:59.200638,0.2,35
0.05,2016-05-10 19:58:59.200638,0.2,23
0.05,2016-07-08 05:12:44.735070,0.2,40
0.05,2016-07-08 05:12:44.735070,0.2,26
0.07,2017-06-05 01:00:39.702097,0.2,37
0.05,2016-05-02 19:24:27.786550,0.2,32
0.05,2016-05-02 19:24:27.786550,0.2,25
0.07,2017-06-01 08:24:10.929254,0.2,34
0.07,2017-06-01 08:24:10.929254,0.2,25
0.07,2017-06-01 08:24:10.929254,0.2,30
0.05,2016-02-21 10:55:21.325653,0.15,34
0.05,2016-02-21 10:55:21.325653,0.15,26
0.07,2017-02-27 10:27:37.330394,0.2,39
0.07,2017-02-27 10:27:37.330394,0.2,26
0.07,2017-05-22 21:27:25.749134,0.2,36
0.07,2017-05-22 21:27:25.749134,0.2,24
0.07,2017-05-22 21:27:25.749134,0.2,29
0.05,2016-05-13 15:49:44.313680,0.2,25
0.07,2017-02-10 14:10:49.570123,0.2,22
0.05,2016-07-25 10:51:15.850169,0.2,35
0.05,2016-07-25 10:51:15.850169,0.2,17
0.05,2016-07-25 10:51:15.850169,0.2,22
0.05,2016-08-26 03:02:35.663442,0.2,31
0.05,2016-10-25 11:11:52.572164,0.2,42
0.05,2015-12-13 21:33:38.653311,0.15,36
0.07,2017-05-02 19:01:29.374578,0.2,32
0.07,2017-05-02 19:01:29.374578,0.2,24
0.05,2016-08-06 19:12:17.153300,0.2,32
0.05,2016-08-06 19:12:17.153300,0.2,20
0.05,2016-08-06 19:12:17.153300,0.2,24
0.07,2017-02-24 22:51:04.071557,0.2,35
0.07,2017-02-24 22:51:04.071557,0.2,19
0.02,2015-10-18 01:50:51.935000,0.15,20
0.02,2015-10-18 01:50:51.935000,0.15,33
0.05,2016-09-11 06:38:54.431969,0.2,29
0.05,2016-09-11 06:38:54.431969,0.2,26
0.05,2016-01-17 16:33:32.153525,0.15,35
0.05,2016-01-17 16:33:32.153525,0.15,21
0.05,2016-01-17 16:33:32.153525,0.15,24
0.07,2017-06-20 20:27:55.088810,0.2,26
0.07,2017-04-09 08:16:48.149665,0.2,36
0.02,2015-07-25 07:57:37.671994,0.15,35
0.02,2015-07-25 07:57:37.671994,0.15,26
0.07,2017-02-25 23:58:05.913955,0.2,22
0.05,2016-03-24 09:50:09.672824,0.15,27
0.07,2016-12-26 18:13:35.353928,0.2,31
0.07,2017-06-18 21:03:52.029134,0.2,35
0.07,2017-06-18 21:03:52.029134,0.2,28
0.02,2015-11-26 17:22:20.939208,0.15,18
0.05,2016-04-27 09:19:47.209641,0.15,33
0.07,2017-04-18 23:10:39.059622,0.2,35
0.07,2017-04-18 23:10:39.059622,0.2,31
0.05,2016-11-08 07:12:05.659049,0.2,25
0.05,2016-11-08 07:12:05.659049,0.2,28
0.07,2017-03-01 17:28:23.364745,0.2,38
0.07,2017-03-01 17:28:23.364745,0.2,22
0.07,2017-03-01 17:28:23.364745,0.2,22
0.05,2016-05-02 14:03:25.102255,0.2,22
0.05,2016-05-02 14:03:25.102255,0.2,29
0.07,2017-05-30 10:40:06.348684,0.2,23
0.07,2017-05-30 10:40:06.348684,0.2,26
0.07,2017-03-13 23:45:34.931047,0.2,18
0.07,2017-06-28 13:14:15.502511,0.2,21
0.07,2016-11-27 02:06:07.122104,0.2,34
0.07,2016-11-27 02:06:07.122104,0.2,20
0.07,2016-11-27 02:06:07.122104,0.2,33
0.07,2017-06-26 06:18:33.347674,0.2,34
0.07,2017-06-26 06:18:33.347674,0.2,17
0.05,2016-09-16 23:03:43.176906,0.2,40
0.05,2016-09-16 23:03:43.176906,0.2,26
0.05,2016-09-16 23:03:43.176906,0.2,23
0.07,2017-06-02 16:36:19.995028,0.2,29
0.07,2017-06-27 20:31:16.425371,0.2,24
0.07,2017-02-14 02:15:15.213412,0.2,27
0.07,2017-02-14 02:15:15.213412,0.2,26
0.07,2017-02-14 02:15:15.213412,0.2,26
0.02,2015-11-19 11:55:09.496211,0.15,35
0.07,2017-06-23 05:38:26.643583,0.2,30
0.07,2016-12-18 11:57:11.526329,0.2,30
0.07,2016-12-05 21:17:49.936745,0.2,23
0.05,2016-06-10 19:28:14.478867,0.2,17
0.02,2015-11-26 02:24:25.039328,0.15,29
0.02,2015-11-15 22:33:40.388951,0.15,41
0.02,2015-11-15 22:33:40.388951,0.15,31
0.07,2017-06-24 16:20:09.282012,0.2,31
0.05,2016-01-13 23:55:43.775307,0.15,40
0.05,2016-01-13 23:55:43.775307,0.15,20
0.05,2016-01-13 23:55:43.775307,0.15,23
0.05,2016-06-12 20:56:56.367458,0.2,23
0.05,2016-06-12 20:56:56.367458,0.2,25
0.05,2016-10-24 14:12:57.921683,0.2,20
0.07,2017-06-13 21:28:17.927329,0.2,38
0.07,2017-06-13 21:28:17.927329,0.2,29
0.07,2017-06-24 16:40:55.877985,0.2,33
0.07,2017-06-24 16:40:55.877985,0.2,19
0.07,2017-06-24 16:40:55.877985,0.2,30
0.05,2016-08-25 22:02:46.467316,0.2,30
0.05,2016-01-17 16:50:25.122386,0.15,28
0.05,2016-01-17 16:50:25.122386,0.15,22
0.05,2016-01-17 16:50:25.122386,0.15,28
0.07,2017-07-02 18:58:50.635211,0.2,19
0.07,2017-04-24 00:58:29.749333,0.2,30
0.05,2016-07-30 01:47:42.451223,0.2,22
0.07,2017-06-13 23:13:41.830456,0.2,30
0.07,2017-04-06 17:05:59.332227,0.2,29
0.07,2017-04-23 22:03:08.520019,0.2,26
0.05,2016-09-04 14:08:17.686770,0.2,33
0.05,2016-09-04 14:08:17.686770,0.2,20
0.05,2016-09-04 14:08:17.686770,0.2,30
0.05,2016-07-13 20:59:40.621333,0.2,31
0.07,2017-03-20 20:05:44.626371,0.2,18
0.07,2017-02-03 15:57:37.799006,0.2,41
0.07,2017-02-03 15:57:37.799006,0.2,25
0.07,2017-02-03 15:57:37.799006,0.2,29
0.07,2017-06-06 15:47:23.955511,0.2,38
0.07,2017-06-06 15:47:23.955511,0.2,20
0.07,2017-05-22 23:37:45.119155,0.2,25
0.07,2017-04-13 23:29:14.802361,0.2,33
0.07,2017-04-13 23:29:14.802361,0.2,17
0.07,2017-03-18 06:12:03.521105,0.2,27
0.07,2017-03-29 06:51:20.035321,0.2,31
0.05,2016-05-22 10:29:06.087056,0.2,39
0.02,2015-12-03 17:47:26.141179,0.15,26
0.02,2015-12-03 17:47:26.141179,0.15,31
0.07,2017-06-30 20:47:00.472060,0.2,29
0.07,2017-06-23 14:25:27.569758,0.2,32
0.07,2017-06-23 14:25:27.569758,0.2,24
0.02,2015-09-25 22:57:24.551089,0.15,32
0.07,2017-05-20 22:27:17.334007,0.2,30
0.07,2016-12-18 20:24:15.859489,0.2,21
0.07,2016-12-18 20:24:15.859489,0.2,25
0.07,2017-06-01 09:27:13.905472,0.2,26
0.07,2017-04-16 11:29:41.470132,0.2,25
0.07,2016-12-27 07:08:31.672930,0.2,25
0.07,2017-03-19 05:05:50.462661,0.2,35
0.07,2017-04-26 09:12:39.786705,0.2,26
0.05,2016-05-18 23:47:16.146862,0.2,33
0.07,2016-12-30 06:20:53.264019,0.2,24
0.07,2017-03-14 00:01:26.129792,0.2,21
0.07,2017-03-14 00:01:26.129792,0.2,23
0.07,2016-12-16 00:53:14.767703,0.2,34
0.07,2016-12-16 00:53:14.767703,0.2,25
0.07,2016-12-16 00:53:14.767703,0.2,27
0.05,2016-05-11 23:42:18.174935,0.2,35
0.05,2016-05-11 23:42:18.174935,0.2,22
0.05,2016-03-02 22:10:21.858583,0.15,39
0.07,2017-01-12 00:56:34.329161,0.2,22
0.07,2017-02-23 01:25:25.697558,0.2,30
0.07,2017-06-19 15:26:17.740550,0.2,27
0.07,2017-06-19 15:26:17.740550,0.2,30
0.07,2017-03-24 14:34:49.970439,0.2,32
0.07,2017-03-24 14:34:49.970439,0.2,30
0.05,2015-12-10 18:40:56.471480,0.15,32
0.05,2015-12-10 18:40:56.471480,0.15,21
0.05,2015-12-10 18:40:56.471480,0.15,28
0.05,2016-04-27 01:08:57.059727,0.15,30
0.05,2016-04-27 01:08:57.059727,0.15,29
0.07,2017-05-11 00:43:50.986028,0.2,40
0.07,2017-05-11 00:43:50.986028,0.2,22
0.07,2017-01-15 03:15:31.659845,0.2,39
0.07,2017-01-15 03:15:31.659845,0.2,19
0.07,2017-01-15 03:15:31.659845,0.2,23
0.05,2016-11-05 03:59:52.937443,0.2,22
0.05,2016-05-20 15:12:36.469079,0.2,36
0.05,2016-05-20 15:12:36.469079,0.2,24
0.05,2016-06-29 07:03:29.519712,0.2,36
0.05,2016-06-29 07:03:29.519712,0.2,30
0.07,2017-04-07 21:28:01.626427,0.2,18
0.07,2017-04-07 21:28:01.626427,0.2,26
0.05,2016-05-09 22:11:08.576949,0.2,33
0.05,2016-05-11 20:45:27.054381,0.2,34
0.05,2016-05-11 20:45:27.054381,0.2,25
0.05,2016-01-05 16:01:51.620587,0.15,34
0.05,2016-01-05 16:01:51.620587,0.15,20
0.07,2017-04-19 01:44:49.845546,0.2,28
0.07,2017-03-28 05:47:24.654784,0.2,30
0.07,2017-03-30 17:52:43.437849,0.2,29
0.05,2016-08-18 23:12:48.719852,0.2,41
0.05,2016-08-18 23:12:48.719852,0.2,25
0.07,2017-06-06 03:19:05.450491,0.2,21
0.07,2017-06-06 03:19:05.450491,0.2,30
0.05,2016-03-26 01:03:58.166020,0.15,32
0.05,2016-03-26 01:03:58.166020,0.15,21
0.05,2016-03-26 01:03:58.166020,0.15,27
0.07,2017-04-24 21:00:45.699945,0.2,36
0.07,2017-04-02 14:38:41.648323,0.2,31
0.07,2017-04-02 14:38:41.648323,0.2,23
0.07,2017-04-02 14:38:41.648323,0.2,33
0.07,2016-12-20 12:50:24.780531,0.2,36
0.05,2016-09-11 02:42:14.656976,0.2,40
0.05,2016-09-11 02:42:14.656976,0.2,24
0.07,2017-04-02 01:17:32.499380,0.2,34
0.07,2017-04-02 01:17:32.499380,0.2,19
0.07,2017-04-02 01:17:32.499380,0.2,29
0.07,2017-04-03 00:20:02.353571,0.2,35
0.07,2017-04-03 00:20:02.353571,0.2,27
0.05,2016-11-04 01:11:53.207279,0.2,27
0.02,2015-08-15 18:15:32.230488,0.15,18
0.02,2015-08-15 18:15:32.230488,0.15,25
0.07,2017-01-01 22:00:38.731409,0.2,34
0.07,2017-01-01 22:00:38.731409,0.2,29
0.05,2016-11-06 19:08:03.330933,0.2,29
0.05,2016-11-06 19:08:03.330933,0.2,20
0.07,2016-11-11 00:58:18.297911,0.2,24
0.05,2016-01-28 23:50:12.586702,0.15,25
0.05,2016-01-28 23:50:12.586702,0.15,27
0.05,2016-07-22 09:46:51.829921,0.2,34
0.05,2016-07-22 09:46:51.829921,0.2,23
0.05,2016-11-05 23:55:53.578336,0.2,36
0.05,2016-11-05 23:55:53.578336,0.2,17
0.05,2016-11-05 23:55:53.578336,0.2,24
0.02,2015-11-24 10:16:47.559447,0.15,24
0.02,2015-10-27 17:24:57.903716,0.15,21
0.02,2015-10-27 17:24:57.903716,0.15,29
0.05,2016-01-22 22:18:34.220506,0.15,31
0.05,2016-01-22 22:18:34.220506,0.15,29
0.05,2016-03-07 05:44:26.409107,0.15,32
0.07,2017-04-12 03:48:59.595658,0.2,19
0.05,2016-07-17 14:40:50.148333,0.2,16
0.05,2016-07-17 14:40:50.148333,0.2,27
0.07,2017-04-10 04:33:13.976131,0.2,33
0.07,2017-04-10 04:33:13.976131,0.2,23
0.05,2016-08-24 12:42:21.535858,0.2,34
0.05,2016-08-11 13:11:34.175029,0.2,30
0.05,2016-08-11 13:11:34.175029,0.2,21
0.05,2016-08-11 13:11:34.175029,0.2,31
0.07,2017-03-01 15:16:00.719619,0.2,31
0.07,2017-03-01 15:16:00.719619,0.2,30
0.05,2016-06-22 15:03:34.412775,0.2,20
0.05,2016-06-22 15:03:34.412775,0.2,30
0.07,2017-01-28 21:29:21.098947,0.2,39
0.07,2017-01-28 21:29:21.098947,0.2,27
0.05,2016-04-25 05:26:03.850835,0.15,36
0.05,2016-04-25 05:26:03.850835,0.15,29
0.07,2016-12-16 09:05:28.578022,0.2,19
0.07,2017-06-14 14:36:43.264955,0.2,18
0.05,2016-02-22 03:07:41.834275,0.15,43
0.05,2016-02-22 03:07:41.834275,0.15,19
0.05,2016-08-05 13:09:50.771370,0.2,36
0.05,2016-08-05 13:09:50.771370,0.2,25
0.07,2016-12-07 09:22:31.797868,0.2,21
0.07,2016-12-07 09:22:31.797868,0.2,24
0.07,2017-05-23 18:30:56.149078,0.2,35
0.07,2017-05-23 18:30:56.149078,0.2,28
0.05,2016-07-12 23:02:29.948213,0.2,22
0.05,2016-07-12 23:02:29.948213,0.2,28
0.07,2017-05-24 21:52:54.712734,0.2,37
0.07,2017-05-24 21:52:54.712734,0.2,25
0.07,2017-04-01 01:56:06.116982,0.2,31
0.07,2017-04-01 01:56:06.116982,0.2,27
0.07,2017-04-01 01:56:06.116982,0.2,21
0.05,2016-06-06 12:11:52.488185,0.2,33
0.05,2016-06-06 12:11:52.488185,0.2,24
0.07,2017-03-05 01:04:38.924298,0.2,27
0.07,2017-03-05 01:04:38.924298,0.2,26
0.07,2017-04-17 06:19:38.709106,0.2,40
0.07,2017-04-17 06:19:38.709106,0.2,21
0.07,2017-03-07 05:06:03.086724,0.2,16
0.07,2017-06-30 10:12:58.234858,0.2,26
0.07,2017-05-06 01:26:27.404102,0.2,33
0.05,2016-10-15 13:12:17.568476,0.2,24
0.05,2016-03-26 22:39:21.735516,0.15,30
0.05,2016-06-05 03:35:26.621250,0.2,30
0.05,2016-06-05 03:35:26.621250,0.2,27
0.07,2017-02-03 17:33:32.740686,0.2,22
0.05,2016-07-11 03:58:18.141301,0.2,30
0.05,2016-07-11 03:58:18.141301,0.2,26
0.07,2016-12-26 21:07:33.332132,0.2,37
0.07,2016-12-26 21:07:33.332132,0.2,26
0.05,2016-10-06 20:05:09.158403,0.2,16
0.05,2016-10-06 20:05:09.158403,0.2,29
0.05,2016-02-25 10:08:04.730506,0.15,29
0.05,2016-02-25 10:08:04.730506,0.15,22
0.07,2017-05-24 19:41:08.578574,0.2,23
0.05,2016-06-15 15:51:14.965787,0.2,24
0.05,2016-06-15 15:51:14.965787,0.2,28
0.07,2017-06-27 22:30:04.501806,0.2,37
0.07,2017-06-27 22:30:04.501806,0.2,29
0.05,2016-08-21 17:39:20.635839,0.2,23
0.07,2017-02-15 20:30:34.960401,0.2,26
0.07,2017-02-15 20:30:34.960401,0.2,26
0.07,2017-02-27 08:55:42.631234,0.2,32
0.07,2017-02-27 08:55:42.631234,0.2,26
0.05,2016-10-27 04:07:08.760122,0.2,25
0.07,2017-05-24 06:37:14.797806,0.2,36
0.07,2017-05-24 06:37:14.797806,0.2,30
0.07,2017-04-28 13:49:49.998915,0.2,19
0.07,2017-04-18 13:29:24.935548,0.2,41
0.07,2017-04-18 13:29:24.935548,0.2,16
0.07,2017-04-18 13:29:24.935548,0.2,23
0.07,2017-06-11 14:57:17.192200,0.2,24
0.07,2017-06-11 14:57:17.192200,0.2,24
0.05,2016-07-10 08:36:19.697585,0.2,27
0.05,2016-07-10 08:36:19.697585,0.2,28
0.07,2017-06-09 22:39:23.390365,0.2,21
0.07,2017-06-09 22:39:23.390365,0.2,21
0.07,2017-05-03 10:55:53.069943,0.2,39
0.05,2016-01-10 15:03:54.416057,0.15,32
0.05,2016-01-10 15:03:54.416057,0.15,22
0.05,2015-12-15 21:04:03.035036,0.15,25
0.05,2015-12-15 21:04:03.035036,0.15,25
0.05,2016-02-28 16:56:29.089676,0.15,33
0.05,2016-02-28 16:56:29.089676,0.15,22
0.05,2016-06-13 03:30:03.322344,0.2,35
0.05,2016-06-13 03:30:03.322344,0.2,32
0.07,2017-06-24 19:38:01.051134,0.2,36
0.07,2017-06-24 19:38:01.051134,0.2,21
0.05,2016-05-10 16:18:44.194610,0.2,25
0.05,2016-10-14 08:00:20.479220,0.2,25
0.05,2016-10-14 08:00:20.479220,0.2,31
0.05,2016-03-27 21:02:21.839764,0.15,20
0.05,2016-03-27 21:02:21.839764,0.15,31
0.05,2016-06-11 19:58:17.388620,0.2,24
0.05,2016-06-11 19:58:17.388620,0.2,26
0.05,2016-01-23 05:55:53.843858,0.15,35
0.05,2016-02-15 06:50:30.576322,0.15,39
0.05,2016-02-15 06:50:30.576322,0.15,24
0.07,2017-04-19 21:11:54.145061,0.2,21
0.07,2017-06-29 18:21:58.611623,0.2,28
0.07,2017-07-07 01:58:18.093797,0.2,40
0.07,2017-07-07 01:58:18.093797,0.2,30
0.05,2016-01-08 13:29:49.949607,0.15,36
0.07,2017-01-18 16:30:41.288737,0.2,23
0.05,2016-01-18 02:49:53.765319,0.15,37
0.05,2016-01-18 02:49:53.765319,0.15,19
0.05,2016-01-18 02:49:53.765319,0.15,25
0.05,2016-07-24 04:28:11.399822,0.2,41
0.05,2016-07-24 04:28:11.399822,0.2,23
0.07,2017-04-24 20:08:36.350957,0.2,22
0.07,2017-04-01 20:54:02.777643,0.2,27
0.05,2016-09-30 08:11:24.478312,0.2,16
0.07,2016-12-21 01:23:51.475466,0.2,31
0.05,2016-01-19 19:57:27.114198,0.15,37
0.05,2016-01-19 19:57:27.114198,0.15,25
0.07,2017-04-15 23:25:14.594392,0.2,29
0.07,2016-12-19 03:59:19.599720,0.2,30
0.02,2015-11-15 20:42:16.745212,0.15,38
0.02,2015-11-15 20:42:16.745212,0.15,27
0.05,2016-11-07 12:41:20.976032,0.2,24
0.07,2017-01-01 12:19:05.117060,0.2,35
0.07,2017-01-01 12:19:05.117060,0.2,24
0.07,2017-01-01 12:19:05.117060,0.2,28
0.07,2017-04-04 10:22:16.643680,0.2,20
0.07,2017-02-22 23:00:40.434992,0.2,22
0.07,2017-04-22 08:27:19.978447,0.2,26
0.07,2017-04-22 08:27:19.978447,0.2,22
0.05,2016-10-09 07:37:19.975407,0.2,22
0.05,2016-10-09 07:37:19.975407,0.2,32
0.05,2016-05-11 11:39:48.805363,0.2,34
0.05,2016-05-11 11:39:48.805363,0.2,26
0.05,2016-09-22 23:24:16.358114,0.2,27
0.05,2016-03-07 17:26:17.448986,0.15,33
